created_at	favorite_count	retweet_count	source	retweeted	id	full_text	hashtags
2021-01-13 23:28:40	80031	9973	Twitter for iPhone	False	1349498629342580740	"The House of Representatives has done its job and impeached Donald Trump on a bipartisan basis.

The Senate must now carry out its constitutional duty and convict Trump to ensure that neither he, nor any other president, can subvert our democracy again."	[]
2021-01-13 19:04:56	69542	8767	Twitter for iPhone	False	1349432258067881985	In this unprecedented moment, the new Democratic majority must show that we can walk and chew bubble gum at the same time. Yes. We must impeach Trump. Yes. We must process Biden's nominees. Yes. We must pass legislation that addresses the enormous crises facing working families.	[]
2021-01-13 03:41:40	83154	13022	Twitter for iPhone	False	1349199909581430786	Let's make it permanent by ending Citizens United, abolishing super PACs, getting big money out of politics, and moving to the public funding of elections. https://t.co/XNYVzD1xxw	[]
2021-01-12 01:11:11	309950	42189	TweetDeck	False	1348799652381020164	Let's be clear. If Trump is too dangerous to send out a tweet or a Facebook post, he's too dangerous to be commander-in-chief. Donald Trump must be removed from office immediately and held accountable for his horrific acts of sedition, violence and chaos.	[]
2021-01-11 14:11:52	37688	3821	Twitter for iPhone	False	1348633731720949761	President-elect Biden is absolutely right. $600 is not enough for working class Americans who are struggling to pay the rent and feed their families. Our first order of business must be to pass $2,000 direct payments and major COVID-relief. https://t.co/DS2MUYSxTT	[]
2021-01-10 20:39:32	13594	2279	Twitter for iPhone	False	1348368903425155073	"Republicans didn’t care about the deficit when it came to tax breaks for billionaires. 

We cannot buy into their rhetoric about the deficit now. 

This is a moment to invest in the American people and create millions of jobs rebuilding the economy. https://t.co/ZHqYoPCWFr"	[]
2021-01-10 16:12:38	0	1770	Twitter for iPhone	False	1348301735471837184	"RT @MSNBC: Republicans don't mention deficit problems ""when it comes to tax breaks to billionaires,"" Sen Sanders says.

""But when it comes to helping people who are struggling to feed their families or to prevent being evicted from their homes, 'oh my God, we have this terrible deficit'"" https://t.co/YW35ydHuue"	[]
2021-01-09 23:17:31	22518	2788	Twitter for iPhone	False	1348046272192782339	All over America, millions of people are worried they will not be able to pay the rent, put food on the table, purchase their prescription drugs or go to a doctor when they get sick. We must respond to their pain with a bold economic agenda not seen in this country since FDR. https://t.co/NCIyHkQHo1	[]
2021-01-09 01:08:32	58185	3840	Twitter for iPhone	False	1347711824179949568	Jane and I send our deepest condolences to the family of Officer Brian Sicknick who died from injuries sustained protecting the Capitol. Our country has paid a heavy price for the riots that took place and the rhetoric that inspired them. This must never happen again.	[]
2021-01-08 19:26:35	917197	159073	Twitter for iPhone	False	1347625769242140675	Some people ask: Why would you impeach and convict a president who has only a few days left in office? The answer: Precedent. It must be made clear that no president, now or in the future, can lead an insurrection against the U.S. government.	[]
2021-01-08 02:30:20	61380	9684	Twitter Media Studio	False	1347370019081117701	"Now that Democrats have power, we have to be bold in a way we have not seen since FDR in the 1930s. 

The first order of business: A new COVID relief bill with $2,000 payments for every working class adult. https://t.co/1jHtqg33nN"	[]
2021-01-07 19:49:46	201694	27782	Twitter for iPhone	False	1347269213694676992	A number of Administration officials are resigning in protest to Trump’s horrific acts of sedition yesterday. Not good enough! The Vice President and cabinet members must invoke the 25th amendment NOW and remove Trump from office before he incites more violence and chaos.	[]
2021-01-06 23:24:43	581503	113939	TweetDeck	False	1346960922615685121	The man directly responsible for the chaos of today is Donald Trump, who has made it clear that he will do anything to remain in power – including insurrection and inciting violence. Trump will go down in history as the worst and most dangerous president in history.	[]
2021-01-06 17:31:31	52219	4180	Twitter for iPhone	False	1346872034358341632	Thank you to everyone who made a call, knocked a door, or made a contribution to help elect @ReverendWarnock and @ossoff. We win when we organize. We win when we build a multiracial, multigenerational coalition. We win when we make clear we’re on the side of the working class.	[]
2021-01-06 16:27:06	108526	14064	Twitter for iPhone	False	1346855823998414856	With Democrats in control of the Senate, we must keep faith with the working families of this country. Promises made must be kept. That means not only the $2,000 direct payment, but an aggressive agenda that recognizes the economic desperation facing so many Americans.	[]
2021-01-05 16:16:02	4548	604	Twitter for iPhone	False	1346490650594840577	"A $15 minimum wage, fighting climate change and expanding health care are at stake in today’s Senate runoffs. 

Phonebank with Georgia @WorkingFamilies today to win in Georgia. https://t.co/Q3aMjoSkfE"	[]
2021-01-05 12:30:00	7180	1294	Twitter Media Studio	False	1346433769138343937	"Today is the day, Georgia. Your vote will decide which party controls the United States Senate and the direction of our country.

Polls close at 7:00 p.m. Find your polling place at https://t.co/8ttsSvUQYL. https://t.co/WFZpq9Qvjt"	[]
2021-01-04 19:03:33	18489	3522	Twitter Media Studio	False	1346170419196342275	Trump’s threat against the Secretary of State of Georgia is outrageous. It is the most consequential attack on American democracy in the history of our country. https://t.co/g6Krlb5Y23	[]
2021-01-04 16:05:15	29119	3456	TweetDeck	False	1346125551539548162	I stand in solidarity with @AlphabetWorkers who are organizing to form a union at Google. What these workers are fighting for is not radical. They want fair wages and a workplace free from abuse, retaliation, intimidation and discrimination. And that is exactly what they deserve.	[]
2021-01-03 18:28:18	40205	3726	Twitter for iPhone	False	1345799163057991682	"I don't often agree with Sen. Mitt Romney. But in describing the tactics of his GOP colleagues to undermine Joe Biden's victory, he is right when he says, ""I could never have imagined seeing these things in the greatest democracy in the world. Has ambition so eclipsed principle?”"	[]
2021-01-02 19:52:41	260891	30216	Twitter for iPhone	False	1345458009502322694	"It is a sad and tragic day for our country that 140 members of the House of Representatives, 13 senators and a defeated president are attempting to undermine American democracy and our Constitution. 

They will not succeed."	[]
2020-12-31 15:58:11	18414	4038	Twitter Media Studio	False	1344674221423779842	"Republican leadership has endless amounts of money for bloated military budgets and tax breaks for billionaires.

But when working families need help, oh my God, we can’t afford it!

I am a little tired of that hypocrisy. https://t.co/L93jzgceAP"	[]
2020-12-31 00:08:31	402978	85982	Twitter for iPhone	False	1344435229403045893	"All of a sudden Mitch McConnell and Senate Republicans are worried that someone in America might get a $2,000 check ""who doesn't need it.""

Funny. They had no problem giving a $1.4 billion tax break to Charles Koch and his family with a net worth of $113 billion. What hypocrisy!"	[]
2020-12-30 22:49:03	11646	2199	Twitter Media Studio	False	1344415229350965248	"“I don't know how to live anymore. Sometimes it's so hard.""

This family says $2,000 checks would help them pay their back rent and survive. https://t.co/6hrJLReI9C"	[]
2020-12-30 19:39:07	0	898	TweetDeck	False	1344367433105211392	"RT @WorkingFamilies: The House voted for $2,000 checks by a two-thirds, bipartisan majority. 

With just days left in this Congress, the Senate must act NOW.

Call your Senators at (202) 224-3121 and demand they vote on the $2,000 direct payment legislation already passed overwhelmingly by the House."	[]
2020-12-30 19:38:37	0	882	TweetDeck	False	1344367306860879873	RT @justicedems: Call your Senator. https://t.co/a774V1W8nb	[]
2020-12-30 19:21:34	0	762	Twitter for iPhone	False	1344363013646802951	"RT @CPDAction: 🚨ACTION NEEDED🚨

We’re joining @BernieSanders in demanding the Senate vote NOW on the bipartisan $2,000 direct payment legislation passed by the House of Representatives.

Call your Senator at (202) 224-3121"	[]
2020-12-30 19:20:50	0	641	Twitter for iPhone	False	1344362832578703360	"RT @SEIU: Mitch McConnell is keeping $1400 from workers who can't pay their bills. 

CALL SENATE &amp; tell them to support $2,000 stimulus checks: 1-855-963-2258
https://t.co/e4PloSdeOD"	[]
2020-12-30 19:01:57	0	669	Twitter for iPhone	False	1344358077286535171	RT @seiumn: 🤦🏾‍♀️ The U.S. Senate needs to fix its priorities. We can give everyone a shot at a decent life in this country when we put the people before the wealthy and well-connected. Call the Senate &amp; tell them to support $2,000 stimulus checks: 1-855-963-2258 #StimulusChecks https://t.co/LqJTECzLFn	[]
2020-12-30 18:55:44	0	402	Twitter for iPhone	False	1344356512387489794	RT @PplsAction: People need + deserve $2k checks, not $600. Gov't needs to act NOW! Call your senators TODAY using the U.S. Capitol Switchboard at (202) 224-3121 and DEMAND a clean vote on the bi-partisan bill for $2,000 direct payments. #PeoplesBailout #StimulusChecksNOW	[]
2020-12-30 17:58:50	70581	16310	Twitter Web App	False	1344342195143405571	"$2000 checks is a matter of life and death for millions of Americans.

Call your Senator at (202) 224-3121 and demand the Senate vote NOW on the bipartisan $2,000 direct payment legislation passed by the House of Representatives."	[]
2020-12-30 16:53:40	18382	3477	Twitter Media Studio	False	1344325795217600514	"Trump supports the $2,000 payments, Biden supports the $2,000 and the American people support $2,000.

McConnell must allow a vote on the $2,000 payments now. https://t.co/JnWNVI0Wd4"	[]
2020-12-30 01:57:07	28991	4541	Twitter for iPhone	False	1344100168984129546	"$2000 checks for the working class passed the House of Representatives with bipartisan support. 

Mitch McConnell – Let’s have an up or down vote in the Senate NOW, and get this done. https://t.co/buRThqmNk2"	[]
2020-12-29 21:48:13	18633	3685	Twitter Media Studio	False	1344037533894791175	"This is about life and death for millions of people.

The Senate must approve the $2000 for every working class adult. https://t.co/tVtOqVXE0B"	[]
2020-12-28 23:03:18	109808	14516	Twitter for iPhone	False	1343694040722776065	"This week on the Senate floor Mitch McConnell wants to vote to override Trump's veto of the $740 billion defense funding bill and then head home for the New Year. 

I'm going to object until we get a vote on legislation to provide a $2,000 direct payment to the working class."	[]
2020-12-28 20:45:51	36570	4698	Twitter for iPhone	False	1343659451052675072	At a time when so many people are facing economic desperation, the $600 direct payment is a step forward – but it's not enough. We need to increase that direct payment to $2000. Biden wants it, Trump wants it, Pelosi wants it, Schumer wants it. Now, Congress must vote to do it.	[]
2020-12-28 00:01:00	36499	4397	Twitter for iPhone	False	1343346172119949312	Along with Vice President-elect @KamalaHarris and Sen. @EdMarkey, I've been fighting for months to get Congress to pass a $2,000 direct payment for the working class. The House must pass this legislation tomorrow and the Senate must quickly follow suit. Let's get this done – NOW!	[]
2020-12-27 16:52:30	27204	4073	Twitter Media Studio	False	1343238335641362434	Sign the bill, President Trump. https://t.co/Dk71W6awLk	[]
2020-12-26 21:07:26	26495	4050	Twitter for iPhone	False	1342940106349490176	In this dangerous moment – COVID, oligarchy, economic desperation, climate change, a dysfunctional health care system, systemic racism, etc. – we must continue fighting for a political revolution and transformative change. Nothing less than the future of the world is at stake.	[]
2020-12-24 18:33:15	57173	8441	Twitter for iPhone	False	1342176527560155138	Congress must pass $2,000 in direct payments and Trump must sign the COVID-relief bill. If not, tens of millions of Americans will lose their unemployment benefits, go hungry and face eviction. This would be a level of governmental cruelty not seen in our lifetimes.	[]
2020-12-23 02:29:11	75166	14344	Twitter for iPhone	False	1341571523770019840	That's great! I first introduced a bill to provide a $2,000 direct payment with @SenKamalaHarris &amp; @EdMarkey 7 months ago. Now, Mr. President, get Mitch McConnell and your Republican friends to stop opposing it and we can provide working class Americans with $2,000. Let's do it. https://t.co/fKvqBsqM0k	[]
2020-12-22 23:24:32	15239	2530	TweetDeck	False	1341525056996962305	"Good politics: Over the past decade, every Medicare for All co-sponsor up for re-election beat their Republican opponent – every single one.

Good policy: Medicare for All would save 68,000 lives and cost $650 billion LESS than our current dysfunctional healthcare system a year."	[]
2020-12-22 22:12:20	6868	770	Twitter for iPhone	False	1341506887628562434	Joe Biden is absolutely right. During the worst economic crisis since the 1930s, working families desperately need more direct payments to pay the rent and put food on the table. The $2,400 in direct payments that will be sent to a family of 4 is a start, but much more is needed. https://t.co/vrzx5Gjuyi	[]
2020-12-22 19:43:17	45557	7261	TweetDeck	False	1341469375329611782	"Republicans &amp; some conservative Democrats thought that a $1,200 survival check for the working class was too costly. But they had no problem giving the bloated Pentagon $740 billion for weapons &amp; war.

Maybe, just maybe, it's time to fundamentally rethink our national priorities."	[]
2020-12-22 00:56:07	14322	1591	Twitter for iPhone	False	1341185717679116290	We fought very hard to make vaccines for COVID-19 free for every man, woman &amp; child in America. Now, we must make certain that no health insurance company, pharmacy or medical provider is able to charge the uninsured or under-insured any type of fee before they get the vaccine.	[]
2020-12-22 00:30:12	13257	1627	Twitter Media Studio	False	1341179196186497024	"I wanted $1200 in direct payments. We got $600.

Will that help? Yes, it will.

Is it enough? No, it is not. https://t.co/FuFSpcWgbc"	[]
2020-12-21 20:22:36	28515	5780	Twitter for iPhone	False	1341116885597904898	While Mitch McConnell and Senate Republicans refused to provide adequate relief for working families facing economic desperation, they had no problem giving a $5 billion, 100% tax deduction to CEOs for a 3-martini lunch. You got it. The GOP loves corporate socialism for the rich.	[]
2020-12-20 03:15:52	20729	2774	Twitter for iPhone	False	1340496108066402306	Maybe – just maybe – it’s time Congress listened to the American people and sent $1,200 survival checks to working class Americans who are in so much desperation right now. https://t.co/UvUSIbNX71	[]
2020-12-19 23:42:29	53059	9279	Twitter for iPhone	False	1340442410082562048	"Never forget. The same ""centrists"" who tell us we cannot afford to give the working class and seniors a direct payment to pay the rent and feed their families during a pandemic, all voted to give the bloated Pentagon a record $740 billion without ""paying for it."" Unacceptable!"	[]
2020-12-19 21:44:50	21214	4673	Twitter Media Studio	False	1340412804411645953	We need $1200 direct payments for every working class adult and $500 for each of their kids NOW. https://t.co/FdU3zudvcX	[]
2020-12-19 19:34:16	0	20746	Twitter for iPhone	False	1340379943407153159	"RT @ossoff: David Perdue opposes $1200 relief checks for Georgians. 

Let’s make sure every Georgia voter hears the Senator’s message loud and clear."	[]
2020-12-19 19:12:48	209252	36869	Twitter for iPhone	False	1340374541550403585	"Sen. Ron Johnson objected to my bill to provide $1,200 to working families and $500 for kids because he's ""worried"" about the deficit. Funny. He wasn't so worried about the deficit when he voted to give $1 trillion in tax breaks to the 1% and large corporations. What hypocrisy!"	[]
2020-12-19 03:37:16	0	318	Twitter for iPhone	False	1340139107964637188	RT @WeAreUnidosUS: Thanks @BernieSanders for hearing our plea to include mixed status families in your cash stimulus proposal—we know where your heart is! It is shameful that @SenRonJohnson blocked these taxpaying families including US citizens from stimulus payments. We need #CovidReliefNow	[]
2020-12-18 02:06:02	1975	286	Twitter Media Studio - LiveCut	False	1339753759539400706	“Here in Georgia we know voter suppression when we see it... No matter our zip code, our age, our skin color, every voter should have a say in our democracy and access to the ballot box.” -Klaire Gumbs, New Georgia Project https://t.co/n9iveDwztp	[]
2020-12-18 01:57:20	1890	325	Twitter Media Studio - LiveCut	False	1339751568770527238	“Voting for @ossoff and @ReverendWarnock means two specific issues will get the attention they so deserve: climate change and racial justice… Addressing these issues is the complete opposite of radical. It’s common sense.” -Chase Stell, President of Young Democrats of Atlanta https://t.co/lFh0lWhsmb	[]
2020-12-18 01:53:02	1626	232	Twitter Media Studio - LiveCut	False	1339750487025995777	“Once the vaccinations are out, we’ll still be dealing with the pandemic. While Amazon and Uber are making billions in profit, essential workers and domestic workers are still out of jobs.” -YT Bell, Fmr. Clarkston, GA Councilwoman https://t.co/dPNW4TvtRb	[]
2020-12-18 01:43:39	2660	441	Twitter Media Studio - LiveCut	False	1339748129059598336	“To the young people listening: it’s crucial that you understand the importance of your vote… You’re voting for all the people who come after us and all the people today who cannot.” -First time voter, Sydney Spessard https://t.co/wXT5c6D62I	[]
2020-12-18 01:32:24	1285	192	Twitter Media Studio - LiveCut	False	1339745294913859586	“In Georgia, our votes matter so much right now because we have the opportunity to fight for the things we want to see with one election, the most important one.” -Val Barnhart, UFCW Local 1996 https://t.co/RozjzliO4D	[]
2020-12-18 01:24:40	1512	243	Twitter Media Studio - LiveCut	False	1339743348823891970	“This is a turnout election, and we know the results will be just as razor-thin as they were in November… Let’s get to work and elect some senators who care about all of Georgia, not just themselves.“-@NikemaWilliams https://t.co/hgclNnnuCr	[]
2020-12-18 01:20:09	2857	483	Twitter Media Studio - LiveCut	False	1339742215053176833	To my friends in Georgia: The stakes of the runoff elections on January 5th could not be higher. You will decide which party controls the United States Senate. https://t.co/1RRdtGhbYi	[]
2020-12-18 00:55:23	3931	617	Periscope	False	1339735982317301760	Victory in the Georgia runoffs will not only remove Mitch McConnell as Majority Leader, but will go a long way in transforming this country. Join me for a virtual rally with @NikemaWilliams and more: https://t.co/HCER2hw4Va	[]
2020-12-17 17:50:51	0	26993	Twitter for iPhone	False	1339629142204039168	RT @ossoff: Your daily reminder that David Perdue has fought against stimulus checks for the entire pandemic.	[]
2020-12-17 02:44:50	7407	929	Twitter Media Studio	False	1339401137582182401	"I am happy to say as we enter the holiday season, when so many families are struggling, at least there will be direct payments for every working class adult and their children, and an extension of unemployment benefits.

It is not enough, but it is progress. https://t.co/schw1BopPk"	[]
2020-12-16 18:33:15	5809	790	Twitter Media Studio	False	1339277424748584960	"It is good news that the latest COVID-relief proposal now includes direct payment to every working class adult and for each of their kids.

But at a time when we are facing the worst economic crisis since the Great Depression, Congress must do more. https://t.co/gwbhWynv0Z"	[]
2020-12-16 15:32:48	3158	419	Twitter Media Studio	False	1339232012352303104	Early voting in Georgia has begun, and there is a whole lot at stake: a $15 minimum wage, expanded health care, combating climate change and more. Join me tomorrow with @NikemaWilliams for a virtual town hall, “Justice On Our Minds.” https://t.co/QLBk1K5Tjv	[]
2020-12-16 03:53:51	0	26579	Twitter for iPhone	False	1339056116265869314	"RT @RepJayapal: The Progressive Caucus is united in our position: any COVID relief package MUST include survival checks and enhanced unemployment assistance — the two most effective ways to put money directly in people's pockets.

RT if you're with us."	[]
2020-12-16 00:55:48	0	754	Twitter for iPhone	False	1339011308700753921	"RT @justicedems: .@AOC, @JamaalBowmanNY, and @CoriBush were nominated to run for Congress because their communities wanted a bolder and more responsive Democratic Party.

Help us #BuildTheSquad: go to https://t.co/gEIZs3tnJS and nominate a leader in your community to run for Congress. https://t.co/y3Yn9iJAYF"	[]
2020-12-15 22:12:44	32569	3857	TweetDeck	False	1338970272129572864	I've gotten to know @ninaturner over the last five years. She deeply cares for working families and she has the heart to be an effective, unwavering fighter for them in Congress. I am proud to endorse her candidacy. https://t.co/G1CPaDB9v3	[]
2020-12-15 19:52:02	0	179	Twitter for iPhone	False	1338934865417412613	RT @pplsbailout: @ossoff We all need a stimulus checks and none of the bills currently out have one! Tell your elected officials we need a #peoplesbailout and join us for a tweetstorm party Wednesday night at https://t.co/IdALaTQu8x	[]
2020-12-15 18:55:10	3939	685	Periscope	False	1338920553692844032	The government is controlled by powerful and wealthy interests. We need to break them up to save our democracy and give people back their freedom. Join me live with @PplsAction and @econliberties. https://t.co/61zrQoq96R	[]
2020-12-15 03:18:12	11729	1793	Twitter Media Studio	False	1338684757174071302	Congress cannot go home for the Christmas holidays until we begin to address the economic desperation in this country, and that means providing a $1,200 direct payment to working class adults, $2,400 for couples, and a $500 payment to their children NOW. https://t.co/QesJa3Yvto	[]
2020-12-15 02:57:08	4860	744	Twitter Media Studio - LiveCut	False	1338679456886644736	"What do progressives have to gain out of the Georgia runoff election?

A $15 minimum wage. 
Equal pay for women.
Expanded union membership.
Expanded health care.
Removing McConnell has Majority Leader.

And much more. https://t.co/i4TF4UQXOQ"	[]
2020-12-15 01:03:28	9113	1583	Periscope	False	1338650849275305988	Georgia, YOU can remove Mitch McConnell as Majority Leader. Early voting started today, and Election Day is January 5th. Join me with @KillerMike to discuss the critical Senate runoffs in Georgia: https://t.co/7Q3vYsk0qN	[]
2020-12-14 18:17:33	5576	377	TweetDeck	False	1338548700088512515	This is what Democrats and Republicans did unanimously in March through the CARES Act. This is what we have to do today.	[]
2020-12-14 18:17:09	9149	1166	TweetDeck	False	1338548597315555329	Congress cannot go home for the Christmas holidays until we pass legislation which provides a $1,200 direct payment to working class adults, $2,400 for couples, and a $500 payment to their children.	[]
2020-12-14 18:16:27	12593	1522	TweetDeck	False	1338548420559114241	As a result of the pandemic, tens of millions of Americans are facing economic desperation. They can't afford to pay their rent and face eviction, they can't afford to go to the doctor, they can't afford to feed their children and they are going deeper and deeper into debt.	[]
2020-12-14 14:34:10	0	799	Twitter for iPhone	False	1338492484389904385	"RT @IlhanMN: Why is it that whenever it is down to last minute negotiations the people that are being compromised are the ones that are hardest hit?

Americans need direct cash payments to be able to feed their children. That shouldn’t be up for negotiation. And I won’t vote for it. https://t.co/DHBXNjdzbx"	[]
2020-12-14 00:59:06	0	270	Twitter for iPhone	False	1338287365052379136	RT @KillerMike: Going live with the OG @berniesanders tomorrow at 8PM est tomorrow on IG, drop yo questions in my mentions and we’ll try to get to em! https://t.co/oCIqUN0ZcQ	[]
2020-12-13 17:40:38	0	1317	Twitter for iPhone	False	1338177020459683841	"RT @ossoff: It’s been 8 months.  

@Perduesenate, get on a plane to Washington and vote for $1200 stimulus checks for your constituents who are hurting.

https://t.co/z5SkCql2nr"	[]
2020-12-11 20:49:39	5717	1067	Twitter Media Studio	False	1337499814301462532	While the pandemic is surging, Senate Republicans want to provide a 100% deduction for rich people to go out for three-martini lunches and 100% legal immunity for corporations. “Pathetic” is too mild a word. https://t.co/VChVXeQylR	[]
2020-12-11 15:43:35	110962	19726	Twitter for iPhone	False	1337422787095519236	"Wages subsidized by the government during pandemic:

🇨🇦 – $2,000 a month 
🇯🇵 – Up to 100%
🇳🇴 – Up to 90%
🇩🇪 – Up to 87%
🇫🇷 – Up to 84%
🇬🇧 – Up to 80%
🇮🇹 – Up to 80%
🇺🇸 – 0.0%

That is an international embarrassment. The working class needs our help NOW!"	[]
2020-12-11 12:38:35	36315	5420	Twitter for iPhone	False	1337376231369666562	Brandon Bernard should be alive today. We must end all federal executions and abolish the death penalty. In a world of incredible violence, the state should not be involved in premeditated murder. https://t.co/TeppKF667T	[]
2020-12-11 03:29:28	8924	1233	TweetDeck	False	1337238040935280640	It would be outrageous and unacceptable for members of Congress to go home when tens of millions of working families are facing economic desperation. We must act now. https://t.co/8StfUHuMdC	[]
2020-12-10 22:21:27	3866	704	Twitter Media Studio	False	1337160528830083078	"People all over the country are thinking: Does the government hear their pain? Does their government give a damn about them?

If we rally the American people, we can make sure Congress provides at least a $1200 payment for every working class adult. https://t.co/Ng0zzmYBGR"	[]
