created_at	favorite_count	retweet_count	source	retweeted	id	full_text	hashtags
2021-01-17 22:01:00	56986	7672	Twitter Media Studio	False	1350926118409289730	"Service is a fitting way to start to heal, unite, and rebuild this country we love.

I hope you’ll join us in honoring the legacy of Dr. Martin Luther King, Jr. by participating in the National Day of Service: https://t.co/H4pDdtXc3V https://t.co/ecHlPK7PAO"	[]
2021-01-17 18:50:00	668174	69512	TweetDeck	False	1350878051710750725	I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will save more than 50,000 lives.	[]
2021-01-17 14:51:00	56612	6265	TweetDeck	False	1350817905202630658	Though pushed, tested, and threatened throughout the 2020 election, our democracy proved to be resilient, true, and strong. My Campaign Advisor Bob Bauer and General Counsel Dana Remus shared their thoughts on how the will of the people prevailed. https://t.co/glyZgv5AtZ	[]
2021-01-17 02:42:00	51014	6521	Twitter Media Studio	False	1350634446475694080	"Across the country, approximately 14 million Americans have fallen behind on rent and many may soon be at risk of eviction.

We need to act now. That’s why next week, I’ll extend nationwide restrictions on evictions and foreclosures. https://t.co/kUxpcgOzRe"	[]
2021-01-17 00:00:25	35443	5486	Periscope	False	1350593782832500737	The first @BidenInaugural event is here. Tune in as we celebrate America, reflect and honor our history, and highlight the incredible diversity of the nation. https://t.co/6iIPivVt5N	[]
2021-01-16 21:55:00	52140	6129	TweetDeck	False	1350562220367884289	To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my administration will harness the full resources of the federal government to establish thousands of community vaccination centers. https://t.co/c551gKJZwa	[]
2021-01-16 18:47:53	75871	9162	Periscope	False	1350515133034819584	Science will be at the forefront of my administration — and this group will ensure everything we do is grounded in science, facts, and the truth. Tune in as I introduce members of my science team. https://t.co/ZEhKL5k59t	[]
2021-01-16 16:30:00	63841	6696	Twitter Media Studio	False	1350480432341520384	Getting America vaccinated will be one of the most challenging operational efforts ever undertaken. But you have my word that we will manage the hell out of this operation. https://t.co/EtFTz9c3Lf	[]
2021-01-16 01:40:00	161127	16057	TweetDeck	False	1350256455748882434	"We not only have an economic imperative to act now, we have a moral obligation. 
 
In this pandemic, in America, we cannot let people go hungry. We cannot let people get evicted. We cannot watch nurses and educators lose their jobs.

We must act."	[]
2021-01-15 22:36:00	67173	8739	TweetDeck	False	1350210150481555457	Science will always be at the forefront of my administration — and these world-renowned scientists will ensure everything we do is grounded in science, facts, and the truth. https://t.co/fEbgDMkTDZ	[]
2021-01-15 22:03:38	0	15733	Twitter Web App	False	1350202004598095874	"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't want to miss it. https://t.co/9cy2UGj4oK"	['Inauguration2021']
2021-01-15 19:02:00	202954	19423	TweetDeck	False	1350156296012656647	"My administration will move Heaven and Earth to:

- Allow more people to get vaccinated
- Create more places for them to get vaccinated
- Mobilize more medical teams to get shots in arms
- Increase vaccine supply and get it out the door as soon as possible"	[]
2021-01-15 13:50:00	40356	4744	Twitter Media Studio	False	1350077778310270978	To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN6rgx	[]
2021-01-15 01:42:00	408684	45386	TweetDeck	False	1349894571094810626	"Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential frontline workers on the job.

Those are the key elements of my American Rescue Plan."	[]
2021-01-15 00:16:16	64108	8551	Periscope	False	1349872996920430595	We have no time to waste when it comes to getting this virus under control and building our economy back better. Tune in as I announce my American Rescue Plan. https://t.co/4YAg0nhJMn	[]
2021-01-14 22:44:00	39331	5038	TweetDeck	False	1349849776012087296	We need to tackle the public health and economic crises we’re facing head-on. That’s why today, I’m announcing my American Rescue Plan. Together we’ll change the course of the pandemic, build a bridge toward economic recovery, and invest in racial justice. https://t.co/UzGFZY7Jhp	[]
2021-01-14 03:48:00	79052	8672	TweetDeck	False	1349563892087869442	We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow, I’ll be laying out my vaccination and economic rescue package to beat COVID-19 and build back better. https://t.co/YRzJ5nlkDm	[]
2021-01-14 03:19:00	279400	23403	TweetDeck	False	1349556594237792256	Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process continues to the Senate—and I hope they’ll deal with their Constitutional responsibilities on impeachment while also working on the other urgent business of this nation.	[]
2021-01-13 15:20:00	39143	4379	Twitter Media Studio	False	1349375651883724804	Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity—challenging and rallying the international community to stand up for the dignity and humanity of all people. As USAID Administrator, she'll be a powerful force for principled American engagement. https://t.co/jwseGEsb8c	[]
2021-01-13 14:41:05	0	3544	Twitter Web App	False	1349365858691383299	"RT @WhiteHouse: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.

A leading voice for humane and principled American engagement in the world, she will rally the international community and work with our partners to confront the biggest challenges of our time. https://t.co/Gv9G8CLrI5"	[]
2021-01-12 20:27:25	97101	8202	Twitter Media Studio	False	1349090628790067200	My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR	[]
2021-01-12 19:00:01	321727	27743	TweetDeck	False	1349068634413436929	"It’s long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. 
 
I hope that Democratic control of the House and Senate will ensure prompt action to get it done."	[]
2021-01-12 14:05:00	440040	41664	TweetDeck	False	1348994390690246657	"I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save countless lives if we step up together."	[]
2021-01-12 01:15:00	184451	14937	TweetDeck	False	1348800612742402048	"Getting America vaccinated will be one of the greatest operational challenges we’ve ever faced, but my administration will spare no effort to get it done.

We’re going to ensure the vaccine is distributed quickly, equitably, and free of charge to every American."	[]
2021-01-11 22:45:41	188682	13881	Twitter Web App	False	1348763039160532992	"Folks, I just received the second dose of my COVID-19 vaccine — and just like the first dose, it was safe, quick, and painless. 

I urge everyone to get vaccinated once it’s your turn. Because only together can we save lives and beat this virus. https://t.co/w1m8gEh2iL"	[]
2021-01-11 20:45:00	305919	27884	TweetDeck	False	1348732665005023232	The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of law, and the renewal of a politics that’s about solving problems — not stoking the flames of hate and chaos.	[]
2021-01-11 14:21:16	48678	5531	Twitter Media Studio	False	1348636095458717696	I’m asking Ambassador Bill Burns to lead the Central Intelligence Agency because he’s dealt with many of the thorniest global challenges we face. As a legendary career diplomat, he approached complex issues with honesty, integrity and skill. That’s exactly how he’ll lead the CIA. https://t.co/ypnuH016BV	[]
2021-01-11 02:58:05	0	342682	Twitter Web App	False	1348464168018567168	RT @Schwarzenegger: My message to my fellow Americans and friends around the world following this week's attack on the Capitol. https://t.co/blOy35LWJ5	[]
2021-01-11 00:45:00	1035088	117938	TweetDeck	False	1348430675238678528	"$600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus checks."	[]
2021-01-10 19:30:00	109724	10905	Twitter Media Studio	False	1348351402624524288	"I am proud that we have finished naming the members of our Cabinet.
 
It’s a Cabinet that looks like America and taps into the full range of talents we have in our nation. https://t.co/DTX53k7sUx"	[]
2021-01-10 16:05:00	1069563	74146	TweetDeck	False	1348299813163474944	In 10 days, we move forward and rebuild — together.	[]
2021-01-10 00:30:00	69359	6955	Twitter Media Studio	False	1348064513170567168	The bottom line is we need to provide immediate relief for working families and businesses. Now. https://t.co/syaHTaX3O4	[]
2021-01-09 20:30:00	916022	91410	TweetDeck	False	1348004115121647622	"Our president is not above the law. 

Justice serves the people — it doesn’t protect the powerful."	[]
2021-01-09 16:45:00	84901	6726	Twitter Media Studio	False	1347947491300401152	From the most inequitable economic and jobs crisis in modern history, my jobs team will help us build back better with an economy that works for all Americans. Let’s get to work. https://t.co/hx7cyOHF87	[]
2021-01-09 00:40:00	69425	6944	Twitter Media Studio	False	1347704641136463872	My administration will get right to work distributing emergency aid swiftly and equitably. Our focus will be on the small businesses on Main Street — not those that are wealthy and well-connected. https://t.co/FlD8voUpcP	[]
2021-01-08 22:06:00	51390	4830	Twitter Web App	False	1347665885666938886	.@GabbyGiffords — Your perseverance and immeasurable courage continue to inspire me and millions of others. I pledge to continue to work with you — and with survivors, families, and advocates across the country — to defeat the NRA and end our epidemic of gun violence. https://t.co/zN5J5YjXUM	[]
2021-01-08 21:02:00	140889	10636	TweetDeck	False	1347649779921203201	Ten years ago today, in Tucson, Arizona, six innocent lives were taken away by a senseless and brutal act of violence. Jill and I remember those we lost and everyone whose lives were irreversibly changed that day — including my friend Congresswoman @GabbyGiffords.	[]
2021-01-08 18:57:11	47178	5003	Periscope	False	1347618371135705090	We need to build a new American economy where everyone enjoys a fair return for their work and an equal chance to get ahead. Tune in as I introduce members of the team that will get it done. https://t.co/PAOu57i9j5	[]
2021-01-08 15:51:36	125250	9328	Twitter Web App	False	1347571667598503937	We need to restore the honor, the integrity, and the independence of the Department of Justice in this nation — and this is the group that will get it done. https://t.co/Yfuys8i73V	[]
2021-01-08 03:00:00	69535	5513	Twitter Media Studio	False	1347377487374741508	I’m proud to nominate Judge Merrick Garland for Attorney General of the United States. https://t.co/xBR5PAN2wH	[]
2021-01-08 02:15:00	79878	10630	Twitter Media Studio	False	1347366160807981056	"For the past four years, President Trump has unleashed an all-out assault on the institutions of our democracy.

Yesterday was but the culmination of that unrelenting attack. https://t.co/Mcli7mzENu"	[]
2021-01-08 01:20:00	30746	3202	TweetDeck	False	1347352319726215168	"This team shares my belief that the middle class built this country and that unions built the middle class.

They will help us emerge from the most inequitable economic crisis in modern history by building an economy where every American is in on the deal. https://t.co/iorqb5Dxpj"	[]
2021-01-08 01:05:29	0	1857	Twitter Web App	False	1347348666550530051	"RT @WhiteHouse: Our jobs team’s mission is clear: execute the Build Back Better agenda.

They will work to dig us out from the worst, most unequal jobs crisis in nearly a century by supporting small businesses and rebuilding the backbone of America — our middle class. https://t.co/bFAAcyv2D9"	[]
2021-01-07 21:45:00	550440	97213	TweetDeck	False	1347298213422747649	"No one can tell me that if it had been a group of Black Lives Matter protestors yesterday that they wouldn’t have been treated very differently than the mob that stormed the Capitol. 

We all know that’s true — and it’s unacceptable."	[]
2021-01-07 21:03:00	620561	38128	TweetDeck	False	1347287643776667648	Merrick Garland will serve as the Attorney General of the United States — not as my personal lawyer.	[]
2021-01-07 20:20:00	320284	43376	TweetDeck	False	1347276822078218241	"What we witnessed yesterday was not dissent — it was disorder. 

They weren’t protestors — they were rioters, insurrectionists, and domestic terrorists.

I wish we could say we couldn’t see it coming, but that isn’t true. We could."	[]
2021-01-07 18:46:43	63709	7220	Periscope	False	1347253347057733632	It’s time for a Department of Justice that serves the interests of the people — not a presidency. Tune in as I introduce key nominees to lead the Department. https://t.co/8eIm9NvQS8	[]
2021-01-07 15:15:00	94365	9991	TweetDeck	False	1347200066646376448	Our nominees for the Justice Department will restore the independence of the Department, so it serves the interests of the people—not a presidency. They’ll rebuild public trust in the rule of law and work to ensure a more fair and equitable justice system. https://t.co/MSCRAwsmaH	[]
2021-01-07 14:56:11	0	3415	Twitter Web App	False	1347195334070579200	"RT @WhiteHouse: This team will work to move us closer to the American ideal of equal justice under law. 

They will work to restore independence of the Justice Department, always follow facts and the law, and serve and protect the American people with integrity.
https://t.co/KPV7ZKVPlB"	[]
2021-01-07 01:03:00	663215	72124	TweetDeck	False	1346985653658116098	Today is a reminder, a painful one, that democracy is fragile. To preserve it requires people of good will, leaders with the courage to stand up, who are devoted not to pursuit of power and personal interest at any cost, but to the common good.	[]
2021-01-06 23:36:00	130392	15070	Twitter Media Studio	False	1346963759156195332	Through war and strife, America has endured much. And we will endure here and prevail now. https://t.co/OvNOV0ogWG	[]
2021-01-06 21:55:00	369562	30496	TweetDeck	False	1346938341791387651	Our way is plain: It is the way of democracy — of lawfulness, and of respect — respect for each other, and for our nation.	[]
2021-01-06 21:30:00	1162072	100083	TweetDeck	False	1346932050746630149	America is so much better than what we’re seeing today.	[]
2021-01-06 21:20:00	1068005	107454	TweetDeck	False	1346929533774159876	I call on President Trump to go on national television now to fulfill his oath and defend the Constitution by demanding an end to this siege.	[]
2021-01-06 21:15:00	811870	101098	TweetDeck	False	1346928275470299142	Let me be very clear: the scenes of chaos at the Capitol do not represent who we are. What we are seeing is a small number of extremists dedicated to lawlessness. This is not dissent, it's disorder. It borders on sedition, and it must end. Now.	[]
2021-01-06 21:06:23	0	26477	Twitter Web App	False	1346926106264395777	RT @WhiteHouse: President-elect Biden addresses the nation: https://t.co/BXM3SZK25R	[]
2021-01-06 18:47:00	253014	18130	Twitter Media Studio	False	1346891030055022592	I called Reverend Warnock and Jon Ossoff this morning to congratulate them on their hard-fought campaigns. Georgia voters delivered a resounding message yesterday: they want action on the crises we face and they want it right now. Together, we'll get it done. https://t.co/TPBEbgOwzH	[]
2021-01-06 02:25:20	0	2259	Twitter Web App	False	1346643986010808320	"RT @WhiteHouse: Readout of President-elect Biden’s briefing on COVID-19 response and vaccination strategy: 

https://t.co/epetoF8NyT https://t.co/hVAnLNXU6i"	[]
2021-01-05 23:45:00	299099	21377	TweetDeck	False	1346603636168642561	Stay in line, Georgia. If you’re in line at your polling place by 7 PM, you can vote.	[]
2021-01-05 23:33:00	64346	8286	TweetDeck	False	1346600616408330241	"Georgia voters: If you’re voting in the county where you’re registered, you’re entitled to ask for a provisional ballot if you’re told you aren’t on the voter rolls. Don’t leave without voting.

If you have questions, call the Voter Protection Hotline: 888-730-5816"	[]
2021-01-05 21:15:00	35524	4789	Twitter Media Studio	False	1346565887571107840	"Georgia — If you elect @ReverendWarnock and @Ossoff, we can break the gridlock that has gripped Washington.

We’ll be able to make the progress we need to make on jobs, health care, justice, and more.

It all comes down to today. Vote: https://t.co/RIJ1L4B5o9

📷: @kevloweryphoto https://t.co/FMfNZvI6gR"	[]
2021-01-05 19:15:00	148595	20698	TweetDeck	False	1346535688733265921	Georgia — If you have any questions today while voting, reach out to the Voter Protection Hotline: 1-888-730-5816	[]
2021-01-05 17:30:00	38623	5795	Twitter Media Studio	False	1346509264299282433	"Georgia — The nation is looking to you to lead us forward. 

The power is in your hands: https://t.co/RIJ1L4B5o9 https://t.co/BhZ3Mcfozm"	[]
2021-01-05 15:17:24	148616	16402	Twitter Web App	False	1346475895955939328	"Go vote, Georgia!

https://t.co/RIJ1L4B5o9"	[]
2021-01-05 02:45:00	41759	6041	Twitter Media Studio	False	1346286546975014912	"I’m asking you to give everything you’ve got for one more day — because that one day can change America.

https://t.co/RIJ1L4B5o9 https://t.co/6RvV9Ffx04"	[]
2021-01-05 01:45:00	238843	27314	TweetDeck	False	1346271447346507788	"In America, politicians can’t assert, take, or seize power.

It has to be given by the American people.

We can’t ever give that up. The will of the people must always prevail."	[]
2021-01-05 00:52:00	36691	5617	Twitter Media Studio	False	1346258109518413825	"The debate over $2,000 isn’t some abstract debate in Washington. It’s about real lives.

Hardworking Americans need help, and they need it now.

Georgia — you have the power to make it happen. Vote. https://t.co/yFBBk1YAEm"	[]
2021-01-04 20:58:49	29133	4417	Periscope	False	1346199428625965056	With just one day to go until the Georgia Senate runoffs, I’m in Atlanta to get out the vote. Tune in. https://t.co/I4MBUj0g3o	[]
2021-01-04 20:15:00	197814	16030	TweetDeck	False	1346188400215224321	One day left, folks. I’m on my way to Georgia to help send @ReverendWarnock and @Ossoff to the Senate. See you soon, Atlanta!	[]
2021-01-04 17:43:46	57971	8971	Twitter Web App	False	1346150340836601857	"Georgia — If you haven’t returned your absentee ballot yet, drop it off at a drop box in your county today.

If you’re voting in-person tomorrow, make your plan today.

Let’s flip the Senate: https://t.co/RIJ1L4juwB"	[]
2021-01-04 03:34:13	0	2544	Twitter Web App	False	1345936546407583744	RT @WhiteHouse: Statement by President-elect Biden on Nancy Pelosi’s reelection as Speaker of the House: https://t.co/m6u6BwFlRj	[]
2021-01-04 00:55:00	130553	9377	TweetDeck	False	1345896476623265792	The Senate swearing-in ceremony was always one of my favorite parts of the job as Vice President. Congratulations to the newly minted members of the 117th Congress. I look forward to working alongside you to get this virus under control and build back better.	[]
2021-01-03 21:33:13	34262	4348	Periscope	False	1345845695702396928	With just two days to go until the Georgia Senate runoffs, @KamalaHarris is in Savannah firing up folks to get out and vote. Tune in. https://t.co/3F4wMyotcO	[]
2021-01-03 18:01:00	428649	30681	TweetDeck	False	1345792290372116480	Here’s my promise to you: I’ll be a president for all Americans. Whether you voted for me or not, I’ll wake up every single morning and work to make your life better.	[]
2021-01-03 01:30:00	63135	4837	Twitter Web App	False	1345542896662032384	Floyd Little and I were students at Syracuse University together. And over the years, I got to know the man behind the number. He was full of character, decency, and integrity. I will miss my friend. The entire Biden family sends our love to DeBorah and the Little family. https://t.co/OsmyvPBFvu	[]
2021-01-02 22:00:00	868477	73506	TweetDeck	False	1345490049727668226	Mask up, folks.	[]
2021-01-02 19:18:00	30435	5085	TweetDeck	False	1345449279964368896	It’s the final weekend before the Georgia Senate runoffs, which means we have just a few days left to do everything we can to flip the Senate. If you have a few minutes, sign up to make calls and let’s get to work: https://t.co/uR93pEtK1X	[]
2021-01-01 17:45:00	72642	7480	TweetDeck	False	1345063487957917696	Let me be clear: The Biden-Harris Administration will spare no effort to make sure people are getting vaccinated. https://t.co/FfppocXufa	[]
2021-01-01 04:28:00	601401	35145	Twitter Media Studio	False	1344862916194021377	Here’s to 2021. https://t.co/9HAQOSWgvO	[]
2021-01-01 03:39:41	0	3435	Twitter Web App	False	1344850758068539393	RT @NYRE: Here is the last interview for President-Elect @JoeBiden and future First Lady @DrBiden in 2020! 🇺🇸 #RockinEve https://t.co/wcSnlbL8pM	['RockinEve']
2021-01-01 02:45:00	76519	9530	Twitter Media Studio	False	1344836995441426432	In 2021, we’re going to build a brighter future. https://t.co/YjzT7aw5zQ	[]
2020-12-31 22:42:00	114165	11930	TweetDeck	False	1344775842455498752	"The challenges we face as a nation will not disappear overnight, but as we look forward to the start of a new year, I’m filled with fresh hope about the possibilities of better days to come. 

After a year of pain and loss, let us unite, heal, and rebuild in 2021."	[]
2020-12-31 21:52:00	24909	4315	TweetDeck	False	1344763259602173952	We have less than one week to do everything in our power to help Jon Ossoff and Raphael Warnock win their Senate runoff elections in Georgia. These races will not only determine the fate of the Senate but the future of our country. Chip in today: https://t.co/EByC4gktYT	[]
2020-12-31 19:02:10	56608	7477	Twitter Web App	False	1344720522056245255	"Georgia — Today is your last chance to vote early ahead of next week’s Senate runoffs. 

Confirm your polling location and go vote: https://t.co/RIJ1L4juwB"	[]
2020-12-31 01:40:00	126818	12224	TweetDeck	False	1344458249731407872	"The next few weeks and months are going to be a very tough period for our nation — maybe the toughest of the whole pandemic. 

But we are going to get through it. Brighter days are coming, but it’s going to take all the grit and determination we have as Americans to do it."	[]
2020-12-30 23:25:00	16692	1973	TweetDeck	False	1344424275818786816	With just over 20 days until Inauguration Day, there’s never been a better time to stock up on @BidenInaugural gear. Head to https://t.co/j1ZK7kyMj6 to find everything you need.	[]
2020-12-30 19:35:00	97257	12705	TweetDeck	False	1344366394641563649	"We can save 60,000-100,000 lives in the weeks and months ahead if we step up together.

Wear a mask. Stay socially distanced. Avoid large indoor gatherings.

Each of us has a duty to do what we can to protect ourselves, our families, and our fellow Americans."	[]
2020-12-30 17:18:59	0	3545	Twitter Web App	False	1344332164452790272	RT @KamalaHarris: Getting the COVID-19 vaccine will save your life. I have absolute confidence in our scientists and look forward to getting my second shot. https://t.co/a2NQmSL0Xb	[]
2020-12-30 16:42:00	40010	5029	Twitter Media Studio	False	1344322857665490944	"We’re going to make sure vaccines are free of charge.

And we’re going to ensure they are distributed equitably, so every person who wants a vaccine can get one — no matter the color of their skin or where they live. https://t.co/uLQfxS1PM0"	[]
2020-12-30 15:57:12	0	1974	Twitter Web App	False	1344311583879684097	"RT @WhiteHouse: President-elect Biden has nominated @kath_hicks as Deputy Secretary of Defense and @ColinKahl as Under Secretary of Defense for Policy.

They know the Pentagon inside and out, and will work with Secretary-designate @LloydAustin to keep us safe and secure.

https://t.co/FeZhLju501"	[]
2020-12-30 01:30:00	146507	13122	TweetDeck	False	1344093345207832576	"After ten months of the pandemic, we still don’t have enough testing. It’s a travesty.

We need to scale up testing so anyone who needs one can get one."	[]
2020-12-29 23:50:00	74597	8199	Twitter Media Studio	False	1344068179463700480	Once in office, I will be asking the American people to wear a mask for the first 100 days of my administration. Not as a political statement, but as a patriotic duty. https://t.co/0Uayw4sAs7	[]
2020-12-29 20:42:54	18886	2499	Periscope	False	1344021093321826305	Tune in as I deliver remarks on the ongoing COVID-19 crisis and what my administration will do to get this virus under control. https://t.co/cW9z2nkEkP	[]
2020-12-29 19:50:00	81182	5448	TweetDeck	False	1344007781427326977	Leading by example. https://t.co/B4fHm6xUAv	[]
2020-12-29 18:10:00	58179	9525	Twitter Media Studio	False	1343982615670501376	"One week, Georgia.

Vote early, and let’s flip the Senate: https://t.co/RIJ1L4juwB https://t.co/pF3Z740HYn"	[]
2020-12-29 15:20:00	23435	2958	Twitter Media Studio	False	1343939833765519361	Meeting the most daunting threats of our time requires American engagement and leadership — but none of them can be solved alone. https://t.co/cfCqvFGEbZ	[]
2020-12-29 01:45:00	85713	8789	TweetDeck	False	1343734732282974208	"This year, we’ve painfully learned the cost of being unprepared for a pandemic.
 
If we aren’t investing with our partners around the world, we’re undermining our ability to defeat COVID-19 and leaving ourselves vulnerable to the next deadly epidemic."	[]
